FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
857164.txt,https://www.nprail.com,21,www.nprail.com,14,0,com,100.0,1.0,0.5229071,0.063439687,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,2276,9381,1,nprail,100.0,100.0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,32,41,59,119,16,129,1
7969805.txt,https://www.ekli-nat.ekinrt.bffzwh.top,37,www.ekli-nat.ekinrt.bffzwh.top,30,0,top,31.99649353,0.318181818,0.0002752,0.047558749,3,3,0,0,0.0,21,0.568,0,0.0,0,0,0,4,0.108,1,8,46,1,ekli-natekinrtbffzwh,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570453.txt,https://www.curlspecialist.com,29,www.curlspecialist.com,22,0,com,100.0,1.0,0.5229071,0.061840172,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,9045,682,1,curlspecialist,100.0,100.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,38,4,7,27,0,29,1
8012148.txt,http://myequinestudies.com/,26,myequinestudies.com,19,0,com,72.96398892,1.0,0.5229071,0.05703584,3,0,0,0,0.0,18,0.692,0,0.0,0,0,0,1,0.038,0,3,162,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765171.txt,https://www.sealsandsealing.net,30,www.sealsandsealing.net,23,0,net,100.0,1.0,0.0384199,0.062363697,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1498,11769,1,sealsandsealing,100.0,100.0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,32,8,18,0,2,129,1
mw168996.txt,http://www.youxintouzi.com,26,www.youxintouzi.com,19,0,com,79.55555556,1.0,0.5229071,0.054769033,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,2,35,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583469.txt,https://www.wcualumni.org,24,www.wcualumni.org,17,0,org,100.0,1.0,0.0799628,0.056262582,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1164,10458,1,wcualumni,100.0,100.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,15,12,17,34,6,32,1
8122993.txt,https://pontosdemilhas16.z1.web.core.windows.net/,49,pontosdemilhas16.z1.web.core.windows.net,40,0,net,66.80182927,0.472222222,0.0384199,0.052561947,3,4,0,0,0.0,32,0.653,3,0.061,0,0,0,6,0.122,1,2,321,1,pontosdemilhas16z1webcorewindows,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw65530.txt,http://www.cuteem.urlfb.co,25,www.cuteem.urlfb.co,19,0,co,54.11111111,0.583333333,0.0059772,0.053981396,2,2,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,8,41,1,uteemurlfb,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105513.txt,https://maildinshaakckjnw91.firebaseapp.com/,44,maildinshaakckjnw91.firebaseapp.com,35,0,com,53.31519274,0.64516129,0.5229071,0.050675636,3,1,0,0,0.0,31,0.705,2,0.045,0,0,0,3,0.068,1,108,8125,1,maildinshaakckjnw91firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
380838.txt,https://www.immunocore.com,25,www.immunocore.com,18,0,com,100.0,1.0,0.5229071,0.073383668,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,619,14847,1,immunore,0.0,0.0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,3,3,6,36,0,36,1
110462.txt,https://www.inboundcycle.com,27,www.inboundcycle.com,20,0,com,100.0,1.0,0.5229071,0.059462012,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1854,1677,1,inboundcycle,100.0,100.0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,16,9,19,96,0,111,1
145743.txt,https://www.attorneygeneral.utah.gov,35,www.attorneygeneral.utah.gov,28,0,gov,100.0,0.8,0.0033282,0.061482088,3,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,976,8047,1,attorneygeneralutah,0.0,0.0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,87,15,30,106,5,114,1
491383.txt,https://www.myworldofwork.co.uk,30,www.myworldofwork.co.uk,23,0,uk,100.0,0.875,0.028555,0.052452741,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,974,3510,1,myworldofworkco,0.0,0.0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,17,9,13,78,0,18,1
7958753.txt,http://asxx-coin.com,19,asxx-coin.com,13,0,com,72.97008547,0.555555556,0.5229071,0.061574993,3,0,0,0,0.0,10,0.526,0,0.0,0,0,0,2,0.105,0,2,28,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528392.txt,https://www.onlinegambling.ca,28,www.onlinegambling.ca,21,0,ca,100.0,1.0,0.0101825,0.058154616,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,3882,19878,1,onlinegambling,100.0,100.0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,267,1,4,379,4,15,1
86397.txt,https://www.pressparty.com,25,www.pressparty.com,18,0,com,100.0,1.0,0.5229071,0.058354809,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,484,862,1,pressparty,100.0,100.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,3,13,52,0,53,1
104201.txt,https://www.pillsburybaking.com,30,www.pillsburybaking.com,23,0,com,100.0,1.0,0.5229071,0.047326604,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,735,9381,1,pillsburybaking,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,4,13,60,4,51,1
oph00809.txt,http://www.altiusinstitute.in/ss/7z=jvuzepsws3a/bellzall.php?email=,66,www.altiusinstitute.in,22,0,in,23.77036341,1.0,0.0050842,0.046871517,2,1,0,0,0.0,46,0.697,2,0.03,1,1,0,5,0.106,0,9,112,1,altiusstitutess7z=jvuzepsws3abellzallphp?email,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8102692.txt,https://ga--gestionaccess.repl.co/,34,ga--gestionaccess.repl.co,25,0,co,48.16774446,0.681818182,0.0059772,0.065909895,2,1,0,0,0.0,21,0.618,0,0.0,0,0,0,5,0.147,1,198,869,1,ga--gestionaccessrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
737343.txt,https://www.tweepsect.com,24,www.tweepsect.com,17,0,com,100.0,1.0,0.5229071,0.065294128,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1403,9381,1,tweepsect,100.0,100.0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,47,4,10,117,0,120,1
mw47068.txt,http://www.optionstoreplace.com,30,www.optionstoreplace.com,24,0,com,67.45001031,1.0,0.5229071,0.069848471,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,110,242,1,optionstoreplace,100.0,100.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4,0
8003136.txt,https://d177d14b-ccf2-4ec5-a123-897cf51c83b4.id.repl.co/,55,d177d14b-ccf2-4ec5-a123-897cf51c83b4.id.repl.co,47,0,co,36.81132861,0.181818182,0.0059772,0.029576732,2,2,0,0,0.0,21,0.382,19,0.345,0,0,0,7,0.127,1,198,869,1,d177d14b-ccf2-4ec5-a123-897cf51c83b4idrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mw36227.txt,http://www.financialwiki.pw,26,www.financialwiki.pw,20,0,pw,72.74125336,1.0,0.0001665,0.050968899,2,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,33,137,1,financialwiki,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8054572.txt,http://nftclaim.net,19,nftclaim.net,12,0,net,66.23931624,1.0,0.0384199,0.059252134,3,0,0,0,0.0,11,0.579,0,0.0,0,0,0,1,0.053,0,9,50,1,nftclaim,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97877.txt,https://www.adst.org,19,www.adst.org,12,0,org,100.0,1.0,0.0799628,0.064471265,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,462,6036,1,adst,100.0,100.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,7,10,0,0,74,1
240388.txt,https://www.2048original.com,27,www.2048original.com,20,0,com,100.0,1.0,0.5229071,0.048711197,3,1,0,0,0.0,10,0.37,4,0.148,0,0,0,1,0.037,1,491,1350,1,2048original,100.0,100.0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,1,8,6,10,16,0,4,1
8045901.txt,https://qawqwqa34321.firebaseapp.com/,37,qawqwqa34321.firebaseapp.com,28,0,com,59.54433498,0.708333333,0.5229071,0.040172435,3,1,0,0,0.0,21,0.568,5,0.135,0,0,0,3,0.081,1,108,8125,1,qawqwqa34321firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
123560.txt,https://www.euclid-ec.org,24,www.euclid-ec.org,17,0,org,100.0,0.777777778,0.0799628,0.065738708,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,219,1782,1,euclid-ec,100.0,100.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,15,6,8,52,0,58,1
oph02444.txt,https://mltbnk-vorood.net/,25,mltbnk-vorood.net,17,0,net,52.24913495,0.538461538,0.0384199,0.057900457,3,0,0,0,0.0,15,0.6,0,0.0,0,0,0,2,0.08,1,116,125,1,mltbnk-vorood,100.0,100.0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,0,0,0,0
532009.txt,https://www.grassrootinstitute.org,33,www.grassrootinstitute.org,26,0,org,100.0,1.0,0.0799628,0.064791951,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1241,9381,1,grassrootinstitute,100.0,100.0,0,1,1,0,0,1,1,2,1,1,1,1,0,1,0,0,1,23,25,39,167,2,161,1
8115750.txt,https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=4whnd21atruhfi6g8oprsejszy6inglarwnptvtlralldtt0qdqelqmlo0492q2jjth7qvkow62wxpt4611tkg0o6apnv5lml1%5cu0026amp;auth=c7df4609-7819-4ab6-b43a-409f4f077478,209,ebanking-ch3-ubs-a3ab0.web.app,30,0,app,7.029038836,0.384615385,0.001502,0.032399638,3,1,0,0,0.0,131,0.627,54,0.258,2,1,1,12,0.077,1,635,606,1,ebanking-ch3-ubs-a3ab0webloginhtml?session=4whnd21atruhfi6g8oprsejszy6inglarwnptvtlralldtt0qdqelqmlo0492q2jjth7qvkow62wxpt4611tkg0o6apnv5lml1%5cu0026amp;auth=c7df4609-7819-4ab6-b43a-409f4f077478,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,9,0,0,29,0
7968477.txt,https://www.amaeozn-co-jp.amazecn.weikyf.top/ap/signin,53,www.amaeozn-co-jp.amazecn.weikyf.top,36,0,top,24.37905395,0.285714286,0.0002752,0.055868172,3,3,0,0,0.0,34,0.642,0,0.0,0,0,0,7,0.132,1,13,73,1,amaeozn-co-jpamazecnweikyfapsigni,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw115916.txt,http://www.kkarakas.com,22,www.kkarakas.com,16,0,com,75.32051282,1.0,0.5229071,0.058542247,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,238,19531,1,kkarakas,100.0,100.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,10,13,0,2,0
660548.txt,https://www.shearheavenvt.com,28,www.shearheavenvt.com,21,0,com,100.0,1.0,0.5229071,0.060449428,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,420,9381,1,shearheavenvt,100.0,100.0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,23,16,40,56,0,64,1
oph08486.txt,https://steacormunity.ru/profiles/76561199080967741,51,steacormunity.ru,16,0,ru,23.92448006,1.0,0.0180132,0.034260798,2,0,0,0,0.0,23,0.451,17,0.333,0,0,0,3,0.059,1,2,289,1,steacormunityprofiles76561199080967741,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8018901.txt,https://demo3.cloudwp.dev/trial-2y94w1y4/wp-admin/maint/metamask/_mask/w.php?p=593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869as593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869am593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869a,278,demo3.cloudwp.dev,17,0,dev,5.944667869,0.692307692,0.0009613,0.030856117,3,1,0,0,0.0,124,0.446,123,0.442,4,1,0,18,0.083,1,9,6651,1,demo3cloudwptrial-2y94w1y4wp-adminmaintmetamask_maskwphp?p=593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869as593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869am593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0
504435.txt,https://www.dorrety.com,22,www.dorrety.com,15,0,com,100.0,1.0,0.5229071,0.065568418,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,33078,82067,1,dorrety,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,0,2106,1,18,156,0,45,1
oph00650.txt,https://dhlrewardscards.com/admin,32,dhlrewardscards.com,19,0,com,44.51692308,1.0,0.5229071,0.057480832,3,0,0,0,0.0,22,0.688,0,0.0,0,0,0,2,0.062,1,9,83,1,dhlrewardscardsadmi,0.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
oph02222.txt,http://81.68.124.227/din.php,28,81.68.124.227,13,1,227,24.88146774,0.444444444,0.0,0.014973157,3,2,0,0,0.0,6,0.214,10,0.357,0,0,0,5,0.179,0,16,73,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7774792.txt,http://quarantine-mes2742022-1311564033.cos.na-ashburn.myqcloud.com/quarantine.html,82,quarantine-mes2742022-1311564033.cos.na-ashburn.myqcloud.com,60,0,com,16.11235025,0.375,0.5229071,0.042964238,3,3,0,0,0.0,49,0.598,17,0.207,0,0,0,9,0.11,0,236,7867,1,quarantine-mes2742022-1311564033cosna-ashburnmyqcloudquarantinehtm,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2,6,0,1,3,0
7961009.txt,https://bafybeifrbmwptjplnuquznl3y35lnhj2f5qit62zsgfbfcp7l454h4orca.ipfs.w3s.link/rkl22.shtml?email+,99,bafybeifrbmwptjplnuquznl3y35lnhj2f5qit62zsgfbfcp7l454h4orca.ipfs.w3s.link,73,0,link,8.85572291,0.411764706,0.0003306,0.033966514,4,2,0,0,0.0,70,0.707,15,0.152,0,1,0,5,0.061,1,4,81463,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220743.txt,https://www.pantheoneaudio.com,29,www.pantheoneaudio.com,22,0,com,100.0,1.0,0.5229071,0.066649387,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1390,17309,1,pantheoneaudio,100.0,100.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,1,8,4,0,5,1
132434.txt,https://www.sp-today.com,23,www.sp-today.com,16,0,com,100.0,0.75,0.5229071,0.05982943,3,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1079,4254,1,sp-today,100.0,100.0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,16,6,17,53,1,69,1
247580.txt,https://www.trendigo.com,23,www.trendigo.com,16,0,com,100.0,1.0,0.5229071,0.066354374,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,295,293,1,trendigo,100.0,100.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25,4,7,0,2,15,1
122660.txt,https://www.startupinstitute.com,31,www.startupinstitute.com,24,0,com,100.0,1.0,0.5229071,0.059316913,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1135,16869,1,startupinstitute,100.0,100.0,1,0,1,0,0,1,0,5,0,1,1,0,0,0,1,0,1,14,2,22,53,0,16,1
74412.txt,https://www.cozmoslabs.com,25,www.cozmoslabs.com,18,0,com,100.0,1.0,0.5229071,0.064822409,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,700,17097,1,zmoslabs,80.0,80.0,0,1,1,0,0,0,0,6,0,1,1,1,0,0,1,0,1,31,1,12,81,1,95,1
521503.txt,https://www.clonedinchina.com,28,www.clonedinchina.com,21,0,com,100.0,1.0,0.5229071,0.066029036,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,441,1744,1,clonedinchina,100.0,100.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,14,1,7,101,0,20,1
8105177.txt,https://maildinshaakckjnw258.web.app/,37,maildinshaakckjnw258.web.app,28,0,app,36.68191414,0.875,0.001502,0.041542698,3,1,0,0,0.0,23,0.622,3,0.081,0,0,0,3,0.081,1,108,8125,1,maildinshaakckjnw258web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
7968480.txt,https://www.amaeozn-co-jp.amazecn.vblqsi.top/ap/signin,53,www.amaeozn-co-jp.amazecn.vblqsi.top,36,0,top,23.93081264,0.285714286,0.0002752,0.055544512,3,3,0,0,0.0,34,0.642,0,0.0,0,0,0,7,0.132,1,13,73,1,amaeozn-co-jpamazecnvblqsiapsigni,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7998162.txt,http://helpcenterid.cc/upgrade/service/login,43,helpcenterid.cc,15,0,cc,37.0995996,1.0,0.0010349,0.058623015,2,0,0,0,0.0,32,0.744,0,0.0,0,0,0,4,0.093,0,2,52,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8038395.txt,https://tuttivadavantity.firebaseapp.com/,40,tuttivadavantity.firebaseapp.com,32,0,com,55.70549242,0.607142857,0.5229071,0.054964054,3,1,0,0,0.0,30,0.75,0,0.0,0,0,0,2,0.05,1,16,110,1,tuttivadavantityfirebaseapp,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
815468.txt,https://www.kwxx.com,19,www.kwxx.com,12,0,com,100.0,1.0,0.5229071,0.034902701,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,2637,9381,1,kwxx,100.0,100.0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,57,80,106,125,5,158,1
163859.txt,https://www.hrlc.org.au,22,www.hrlc.org.au,15,0,au,100.0,0.625,0.0100856,0.059486973,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,6543,16727,1,hrlcorg,0.0,0.0,1,0,1,1,0,1,0,2,0,1,1,0,0,0,1,0,1,50,6,20,155,0,36,1
58440.txt,https://www.tobycarvery.co.uk,28,www.tobycarvery.co.uk,21,0,uk,100.0,0.857142857,0.028555,0.056676485,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1267,6170,1,tobycarveryco,0.0,0.0,0,1,1,0,0,1,0,5,0,1,0,0,0,0,1,0,1,64,14,13,53,3,4,1
8019112.txt,https://colormixpinturerias.com/wp-admin/user/brgs/,50,colormixpinturerias.com,23,0,com,43.59542267,1.0,0.5229071,0.057649766,3,0,0,0,0.0,37,0.74,0,0.0,0,0,0,5,0.1,1,184,100,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7719273.txt,https://agencesgwn004.web.app/,29,agencesgwn004.web.app,21,0,app,51.02040816,0.823529412,0.001502,0.043707917,3,1,0,0,0.0,16,0.552,3,0.103,0,0,0,2,0.069,1,35,263,1,agencesgwn004web,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8113885.txt,https://validaaarbcr309.jimdosite.com/,38,validaaarbcr309.jimdosite.com,29,0,com,57.39992073,0.64,0.5229071,0.0540817,3,1,0,0,0.0,24,0.632,3,0.079,0,0,0,3,0.079,1,88,2884,1,validaaarbcr309jimdosite,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
474658.txt,https://www.maharashtratourism.net,33,www.maharashtratourism.net,26,0,net,100.0,1.0,0.0384199,0.062474162,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,731,330,1,maharashtratourism,100.0,100.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,5,6,11,167,0,0,1
mw141460.txt,http://www.fhkfq.jxvd.cc,24,www.fhkfq.jxvd.cc,17,0,cc,42.44897959,0.6,0.0010349,0.024263733,2,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,2,33,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24287.txt,https://www.janes.com,20,www.janes.com,13,0,com,100.0,1.0,0.5229071,0.066448782,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1943,2241,1,janes,100.0,100.0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,125,1,15,174,3,11,1
162798.txt,https://www.baikal-daily.ru,26,www.baikal-daily.ru,19,0,ru,100.0,0.583333333,0.0180132,0.050121833,2,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,4371,1924,1,baikal-daily,100.0,100.0,1,0,1,1,0,1,0,2,0,1,1,1,0,0,1,0,1,92,4,11,406,5,37,1
57262.txt,https://www.grassley.senate.gov,30,www.grassley.senate.gov,23,0,gov,100.0,0.6,0.0033282,0.061786321,3,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1676,7077,1,grassleysenate,0.0,0.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,11,3,14,82,0,88,1
822674.txt,https://www.granit.com.mk,24,www.granit.com.mk,17,0,mk,100.0,0.7,0.0001423,0.064642945,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,997,8047,1,granitco,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,34,31,36,91,0,103,1
8044948.txt,http://dapar.com.py/mhn/dsf/tkun.htm,36,dapar.com.py,12,0,py,35.307174,0.666666667,0.0001223,0.047845368,2,1,0,0,0.0,23,0.639,0,0.0,0,0,0,6,0.167,0,6,233,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684083.txt,https://www.culvercityobserver.com,33,www.culvercityobserver.com,26,0,com,100.0,1.0,0.5229071,0.059254334,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,847,4746,1,culvercityobserver,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,40,10,6,111,0,106,1
mw51124.txt,http://www.servehumour.com,25,www.servehumour.com,19,0,com,75.64338235,1.0,0.5229071,0.061285331,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,2,34,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8004006.txt,https://www-cr-mufg-jp.rgbjl.com/?ja=4gwpb.halpu,47,www-cr-mufg-jp.rgbjl.com,24,0,com,25.54268293,0.3,0.5229071,0.036057805,3,1,0,0,0.0,29,0.617,1,0.021,1,1,0,7,0.191,1,104,2116,1,www-cr-mufg-jprgbjl?ja=4gwpbhalp,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
48143.txt,https://www.parentstv.org,24,www.parentstv.org,17,0,org,100.0,1.0,0.0799628,0.059712631,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,592,744,1,parentstv,100.0,100.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,12,8,10,49,0,34,1
903311.txt,https://www.wrekingolfclub.co.uk,31,www.wrekingolfclub.co.uk,24,0,uk,100.0,0.882352941,0.028555,0.050886,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,2511,8047,1,wrekingolfclbco,0.0,0.0,1,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,18,17,29,76,0,83,1
8092540.txt,http://www.americaoexpeecs.co.jp.amtwtw.cn/,43,www.americaoexpeecs.co.jp.amtwtw.cn,35,0,cn,46.46201873,0.571428571,0.0033218,0.061183718,2,4,0,0,0.0,27,0.628,0,0.0,0,0,0,5,0.116,0,10,527,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41828.txt,https://www.skiforeningen.no,27,www.skiforeningen.no,20,0,no,100.0,1.0,0.0023289,0.058215492,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,693,1296,1,skiforeige,0.0,0.0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,23,0,15,63,2,7,1
